year,date,median,low,high
2019,2020-06-24,17.0,0,74.37011707255252
2019,2020-06-25,16.0,0,69.81815156051235
2019,2020-06-26,18.0,0,82.38836043489846
2019,2020-06-27,18.0,0,82.26102796625473
2019,2020-06-28,18.0,0,93.27039450920901
2019,2020-06-29,14.0,0,92.61976944587511
2019,2020-06-30,10.0,0,79.49421840356385
2019,2020-07-01,17.0,0,69.92805292496513
2019,2020-07-02,14.0,0,66.0478373154028
2019,2020-07-03,14.0,0,76.2684599386502
2019,2020-07-04,8.0,0,55.73432118111374
2019,2020-07-05,12.0,0,75.78131377187376
2019,2020-07-06,12.0,0,80.9586014224532
2019,2020-07-07,10.0,0,66.0592399712999
2019,2020-07-08,14.0,0,103.21896875861827
2019,2020-07-09,17.0,0,109.58224377886943
2019,2020-07-10,14.0,0,88.6621351273973
2019,2020-07-11,15.0,0,83.8162268832546
2019,2020-07-12,15.0,0,93.65986228498684
2019,2020-07-13,12.0,0,94.04809491016495
2019,2020-07-14,8.0,0,71.38626887080763
2019,2020-07-15,15.0,0,76.73569356592469
2019,2020-07-16,16.0,0,82.940506247561
2019,2020-07-17,15.0,0,81.07794783254309
2019,2020-07-18,17.0,0,81.47455003257014
2019,2020-07-19,15.0,0,86.0577978515618
2019,2020-07-20,12.0,0,83.812359897124
2019,2020-07-21,8.0,0,70.66529547969031
2019,2020-07-22,14.0,0,63.74204838923028
2019,2020-07-23,15.0,0,81.33004307683176
2019,2020-07-24,17.0,0,73.76000840429244
2019,2020-07-25,16.0,0,73.02919169191928
2019,2020-07-26,15.0,0,76.45595991518644
2019,2020-07-27,11.0,0,76.99055894759563
2019,2020-07-28,8.0,0,61.92435026706617
2019,2020-07-29,14.0,0,65.42461332006553
2019,2020-07-30,14.0,0,59.41775194677605
2019,2020-07-31,14.0,0,61.18275387679411
2019,2020-08-01,17.0,0,69.42721722605407
2019,2020-08-02,15.0,0,74.8383711483464
2019,2020-08-03,12.0,0,81.13415111224822
2019,2020-08-04,8.0,0,60.1634070476993
2019,2020-08-05,14.0,0,60.775209264417256
2019,2020-08-06,15.0,0,63.54620430649453
2019,2020-08-07,14.0,0,58.281853719846765
2019,2020-08-08,14.0,0,66.32154859746007
2019,2020-08-09,14.0,0,73.39690996940519
2019,2020-08-10,11.0,0,78.62263459262012
2019,2020-08-11,9.0,0,60.944197205772326
2019,2020-08-12,14.0,0,61.34201683643209
2019,2020-08-13,15.0,0,63.8397907652202
2019,2020-08-14,14.0,0,63.36066852959998
2019,2020-08-15,13.0,0,63.99229528621564
2019,2020-08-16,15.0,0,71.46278105628897
2019,2020-08-17,11.0,0,79.5588944045847
2019,2020-08-18,9.0,0,63.27750980358101
2019,2020-08-19,15.0,0,147.33651851229283
2019,2020-08-20,14.0,0,133.43755749931648
2019,2020-08-21,14.0,0,115.40220680894676
2019,2020-08-22,14.0,0,116.30266514793627
2019,2020-08-23,15.0,0,114.55865485074423
